"Dimension 1","Dimension 2"
"A15",11.99160379216588
"A16",12.975511797362529
"A18",14.288723522435044
"A4",2.5099732607616354
"A11",8.26267803963729
"A17",13.65994143419332
"A3",2.447673967259343
"A22",17.790159283676772
"A7",4.857789966839057
"A21",16.547037086718746
"A15",12.161244570823875
"A20",15.340848127789089
"A19",15.095195916009244
"A14",10.896854228803404
"A21",16.19691684924649
"A7",5.285210461852688
"A15",11.357073140219107
"A9",7.030352780288773
"A15",11.63946163808848
"A21",16.175094387940366
"A3",2.1097219281143227
"A8",6.010137393056137
"A16",12.91123397162185
"A18",14.298039720537973
"A21",16.003729028720276
"A8",6.375926638935564
"A6",4.283891052669434
"A13",10.543014515033837
"A10",7.656604841722295
"A21",16.18709734329253
"A9",6.923388363004561
"A4",2.4866902415460634
"A14",10.77031094986388
"A10",7.928863995470445
"A18",14.163176572136944
"A16",12.844961981019312
"A6",4.577672641552429
"A17",13.770953192707214
"A3",1.9349704665008634
"A3",2.198892180671903
"A16",12.059566744677639
"A2",1.2026156060313034
"A4",3.130781665583672
"A1",0.92432873286484
"A19",15.072486151254068
"A20",15.266238421304582
"A18",14.505781444107376
"A15",11.718875090280989
"A1",0.39110745376654577
"A10",7.38470309666375
"A12",9.174620070932356
"A12",9.723290287318664
"A1",0.3133748438485684
"A6",4.155396194712747
"A12",9.420837789067516
"A9",6.860245146979423
"A7",5.344698930399546
"A18",14.32994620288052
"A12",9.046163911748092
"A3",1.6428729242345217
"A13",10.067537393204558
"A20",15.260611673864542
"A18",14.143143963742308
"A5",3.2655920675645076
"A3",2.4662627280659795
"A1",0.3925594985796237
"A19",14.53850905953221
"A5",4.0089364465128146
"A4",3.3184446842985467
"A14",11.228244700041099
"A7",4.948921430508232
"A20",15.69364629076367
"A1",0.6227441789872887
"A18",13.921883045563147
"A20",16.100332608650724
"A14",11.049389369569765
"A15",11.675921089758862
"A7",5.1197723005083215
"A16",12.760200754365895
"A8",6.185676549297788
"A14",10.443728589993869
"A18",14.178998987095696
"A19",14.522299893374477
"A3",1.8580302719667516
"A9",6.67146579209914
"A18",14.006128659102977
"A6",4.433553802992645
"A1",0.31010964301186217
"A3",2.1774801673145796
"A19",14.815486167086444
"A20",15.805078654442049
"A2",1.6090474183794168
"A12",8.811342015871599
"A12",9.227946099828713
"A5",3.8204139854962884
"A4",2.555032116460807
"A12",8.983795130803077
"A22",17.004209851677846
"A9",6.706664602187651
"A9",6.812069848261261
"A19",14.67021895196273
"A17",13.491307723398105
"A21",16.719709694866648
"A2",1.7521164157687106
"A22",17.097954175330962
"A9",6.8777242372175875
"A22",17.72566008462011
"A3",2.5101857598617885
"A3",1.9213475785745007
"A4",3.3347623717245005
"A16",12.75627851809972
"A2",0.8459935348698489
"A3",2.23560618766923
"A16",12.015815259290273
"A15",11.390700373393768
"A11",8.994109548901397
"A2",1.238145844337303
"A6",4.555808637390884
"A17",12.836736140477981
"A12",9.628412724265582
"A4",3.305343931782998
"A14",10.70218181721532
"A3",2.1896516832517374
"A17",13.568642055140232
"A13",10.224306817061844
"A21",16.902709435727687
"A15",11.502942120003835
"A21",16.12480217037916
"A4",2.591451285765525
"A5",3.5046624725149
"A16",12.153271168047524
"A17",13.41898052539349
"A8",6.131725121444589
"A9",6.7785600891027435
"A5",3.3480177856871483
"A1",0.8693553212401097
