"Dimension 1","Dimension 2"
"A2",-27.639094145175928
"A1",0.9189157240409571
"A1",0.28780514883037145
"A1",0.6811708933617922
"A1",-1.647060397924394
"A1",0.9190364220326077
"A1",0.776738155381262
"A2",1.40975752828177
"A1",0.46285423402897474
"A2",1.3964689623332305
"A2",1.7589023649337059
"A2",1.3047323038787866
"A2",1.6129770132365444
"A2",1.2837036984845052
"A1",-8.54292471264244
"A1",0.3710248481268541
"A2",1.2407166199704933
"A1",0.909708190544624
"A1",0.2695700731085229
"A2",1.5317926374575506
"A1",0.831971139717439
"A2",0.9424022689610496
"A1",0.052977402970813214
"A2",0.843784746371574
"A1",0.03211555875957317
"A2",1.5529199509237048
"A2",-5.477401212101408
"A1",0.9754100469347184
"A1",26.443413095458624
"A1",0.1754864231500488
"A2",1.4405406353446064
"A2",-15.222223154537708
"A1",0.7802839674465452
"A1",-8.88947648522489
"A1",0.020883717407848668
"A2",1.4147215004539824
"A1",0.9341416228694739
"A1",0.8818118587995578
"A1",0.8299668460086076
"A1",0.07957176148228373
"A2",-7.975424184903118
"A2",1.6463001831795863
"A1",0.6118888194869265
"A2",0.8998345301415738
"A2",1.4904251135413185
"A2",1.3281260314964651
"A1",0.842612032586314
"A2",1.1811696546700363
"A1",0.4180212332010249
"A1",-8.962930768975205
"A2",4.606210258790148
"A2",1.4721260978729391
"A1",0.23163000788164423
"A1",0.3034411095935088
"A1",0.7773990976101113
"A1",0.4540204726436847
"A1",0.6640928279361773
"A2",0.8871866942959288
"A1",0.9024864719886048
"A1",0.7781385978022504
"A2",1.0934878816205598
"A1",0.7738363270857895
"A1",0.6974454339128227
"A1",21.844498444547543
"A1",0.8898070356537855
"A1",0.6605223729379097
"A1",0.587805729831578
"A1",0.7871764599324198
"A1",0.6195358285398069
"A1",0.4445350474092926
"A2",1.7389312080340094
"A2",1.1097561427943847
"A1",0.23826610267944814
"A2",0.8785868197772186
"A1",0.8244161718915337
"A2",1.1043615516540886
"A2",19.861984961425176
"A2",0.9245062184840578
"A2",-21.194755502568928
"A1",0.8587332696168128
"A1",0.014572146719462387
"A2",0.9793311815244661
"A2",1.1907751805058358
"A1",0.7418695945437721
"A1",0.3056987688581432
"A2",1.6829020428335677
"A2",10.843813579209323
"A2",0.826008161555591
"A1",0.5694510096136582
"A2",-27.272632539440217
"A2",1.4637143999419417
"A2",1.2964013203269387
"A2",1.0540063790148178
"A2",1.4289261169303256
"A1",0.7100491416584345
"A2",0.8967038372194687
"A2",0.854692113323777
"A1",0.561473259722548
"A1",-21.385077271487432
"A2",1.519508581471798
"A1",0.7966016561277578
"A2",1.205423355831148
"A1",0.13707913214542478
"A1",0.4153879661969715
"A1",0.06906906112008038
"A1",0.9694911338077397
"A2",1.7980681320151197
"A2",1.7508783941889725
"A1",0.4585529251801952
"A1",0.25671037456828927
"A2",1.2478396147772164
"A2",1.7716095296908958
"A1",0.9011333710802221
"A2",1.700416852627014
"A2",1.7173440595981797
"A2",0.8766521497971134
"A1",-14.452825687094336
"A1",0.7875600510520304
"A2",1.4971497596195211
"A1",0.9535444212439126
"A2",1.0892276048888705
"A2",1.1279876312902222
"A1",0.49135866895847746
"A1",0.4019758619539491
"A1",0.31050724287597564
"A1",0.4501801041078053
"A1",0.06895483884674714
"A2",1.5663767923310503
"A2",0.9082967422254982
"A2",2.2306868941602396
"A1",0.3286402366217114
"A1",4.20620663797783
"A2",1.4096783939443471
"A2",1.509570733020671
"A2",7.753458051682712
"A2",1.6293139734362867
"A2",0.8544037024280391
"A1",16.048408997853144
"A2",1.4198578835519977
"A2",0.846508078238269
"A1",0.11995103188833878
"A2",0.927896112690014
"A2",1.3052439377615472
"A2",1.0967718520100231
"A2",1.2875441501469174
"A2",1.1445708006814082
"A1",0.05168227922140045
"A2",0.9336834503677214
"A1",0.2804168931851607
"A1",0.45215602013973566
"A2",1.7471908769099826
"A1",0.11424698772942365
"A2",0.9123009937061859
"A1",4.465303140190226
"A2",1.2118247069730248
"A1",-20.312237815115353
"A2",0.9131691387648881
"A2",1.3018456411141308
"A2",1.6713713829078816
"A2",1.2297578983658797
"A2",3.4786023359184535
"A2",0.9161001263794399
"A1",0.8657886418031804
"A2",1.048194941653436
"A2",1.430392008846628
"A2",1.1869789099397605
"A1",-1.0221725380822255
"A2",24.81987950150948
"A1",0.22749311736885813
"A1",0.48515496686045223
"A2",1.1447506812079682
"A2",1.7897826439455569
"A2",0.825062651887231
"A2",1.1639411874811987
"A1",0.9667719364613414
"A1",0.7801736132246069
"A1",0.3956443974650534
"A2",1.7379573894334583
"A2",1.5092324389949332
"A1",0.2985837138335603
"A1",0.8951901239946305
"A2",0.9936785610650525
"A1",0.6700388644590665
"A2",1.4381927282327174
"A2",1.7368894266438828
"A1",0.33687765854996354
"A1",0.1665747505343531
"A2",1.1593262810875584
"A2",1.6914783034739087
"A1",0.2633440504641673
"A2",1.4517844975860352
"A2",1.7824748212771266
"A2",1.7132115916307988
"A2",1.625509662015052
"A2",1.7123334110342503
"A2",1.6534978880129994
"A2",0.8946787259274889
"A1",0.8043931382507687
"A1",0.8886753977223183
"A1",0.6788264171504215
"A1",2.3871325260838123
"A2",1.5353305737001082
"A1",0.007223600145401354
"A2",0.9025270060276298
"A2",-1.4007121995104919
"A1",0.10755326934859255
"A1",0.3772229480406919
"A2",1.1238685134448736
"A1",0.6726797050201498
"A2",1.3513720135040332
"A1",0.6393927188999555
"A1",0.9831004934068277
"A1",0.5514644011627956
"A2",1.2511299261416913
"A1",0.5037140152401531
"A2",0.9777282473343987
"A1",0.8916384022588124
"A2",1.5024558432824735
"A1",0.6628658571897528
"A2",1.2686202293672009
"A2",1.0418553831935318
"A2",1.734326226113247
"A2",1.2395909240329444
"A1",0.27296370174541873
"A2",1.251224386283906
"A2",1.0149255678391265
"A2",1.2585475036646558
"A2",1.0245317504671612
"A1",0.11772367479367274
"A2",1.0576964365555175
"A1",-7.8926982335096145
"A2",1.4235653168723306
"A1",0.11576994957939046
"A1",0.9150814775154588
"A2",1.5467346504491366
"A2",1.254218375015359
"A1",-10.503506181221692
"A1",0.26647657717267115
"A1",2.778275790253871
"A2",0.9267661530914142
"A2",1.0122372499862515
"A1",0.7261117374251274
"A2",0.9359485079644998
"A1",0.26201017498511314
"A1",-1.6823395238557326
"A1",0.848295607208974
"A1",0.5389887144096963
"A2",1.7694542261853188
"A1",0.5790235130919108
"A2",1.5536923966104654
"A2",-4.286728035295965
"A1",0.16785720035408302
"A2",1.005637440841828
"A1",-14.386245927867801
"A2",0.9752198873666977
"A1",4.810577350324552
"A1",0.3090095164173732
"A2",1.078336245753202
"A2",-3.423783157793028
"A2",1.7011612553291118
"A2",1.6144025504841808
"A1",0.056044277738467985
"A2",-27.18757756921595
"A2",1.4251797528856025
"A1",0.9967388208358843
"A1",0.028299889330910988
"A1",0.6368282516136177
"A2",10.125636049080446
"A2",22.719271759735296
"A2",1.6448412003170594
"A2",0.8602023636864977
"A1",0.08765741892455337
"A1",0.6438771969126984
"A1",0.8991275554643658
"A1",0.39359873111278554
"A1",0.45467236175585746
"A2",10.085758458910064
"A1",0.432900521304588
"A1",0.5486099319859379
"A1",0.9611407245591419
"A2",1.0774636914109441
"A1",-23.979408605239705
"A2",1.6669428141346394
"A1",0.45397156068977473
"A2",0.8985239484610563
"A2",0.9697836025270405
"A1",0.06177183630471572
"A1",0.2787855213785
"A2",1.7764501134469521
"A2",1.6690369295785386
"A2",1.697048330679402
"A2",1.7702857995692929
"A2",1.5389272086852464
"A2",1.3799688282224556
"A1",0.9407581742365576
"A2",1.2251697012997624
"A2",0.9903853424389069
"A2",1.1299529185032147
"A1",0.8277389187329227
"A1",0.45281203419092675
"A2",1.412949525015633
"A1",0.758748696790777
"A2",1.0470720602707326
"A2",10.342396666896999
"A1",0.25486773587292144
"A1",0.1601515425493858
"A2",0.834649376145838
"A1",31.293356583319945
"A2",13.914371681657496
"A2",0.9229797405419227
"A2",1.0715915919887324
"A2",-27.728386815576613
"A2",-23.05345509827381
"A2",1.4106568984145573
"A2",1.4161068164459827
"A2",1.1920856428181958
"A1",0.8714536231121985
"A2",1.5509373237022814
"A2",1.2992841560318706
"A2",1.4966854954366207
"A1",0.06246296918549765
"A1",-29.22237908738882
"A1",-7.546100898067845
"A2",-16.783179756447552
"A1",0.5479124178022379
"A1",0.507166321584289
"A2",1.7784277520065404
"A1",35.33267315170807
"A1",17.351593270475345
"A1",0.4303629329629466
"A2",1.3072007546249602
"A2",-25.16150282092879
"A2",1.1852128120989454
"A1",0.8695577686149252
