"Dimension 1","Dimension 2"
"A1",0.9181297970043267
"A1",0.5249593811353708
"A2",1.1619193337687896
"A2",0.9892882634779296
"A1",-38.44078683055907
"A2",1.2721466593840924
"A1",0.08539757901346712
"A1",0.8150286658193189
"A2",1.219427727982785
"A2",1.32849047626508
"A1",0.0319732559184327
"A2",1.46014143146554
"A2",1.5978951379194901
"A2",0.8586914869008568
"A1",0.5140223031384565
"A2",1.6759802171854727
"A2",0.8942643936134438
"A2",0.9526157314285266
"A1",0.312434663401729
"A1",34.84142938095016
"A2",1.7857649588915734
"A1",0.6169647615831466
"A1",0.2510522618085045
"A1",0.37539066491043194
"A1",0.7056182171163894
"A2",1.7968613168337177
"A1",0.22389492979216707
"A2",1.2134295525319374
"A2",1.576039793135906
"A2",7.613925471777289
"A1",0.5950895159773393
"A2",-17.436517433551984
"A1",0.5767053652266394
"A1",0.4649469428265356
"A2",1.7150948184597365
"A2",0.9548178276312629
"A2",1.527583169175237
"A2",1.2585247402220854
"A2",1.5448163477605383
"A1",0.4852874745035236
"A2",1.1679784748531383
"A1",0.8936864263864728
"A2",0.8249665148051593
"A1",0.7319954175771932
"A2",1.7676859743373607
"A1",0.33587571625623514
"A1",0.6157045886988091
"A1",-6.734643150211026
"A1",0.08152890052126005
"A1",0.0025267279739573656
"A1",0.07318851127939774
"A2",-17.121855892768206
"A1",0.4286976587753719
"A2",1.3498860466489473
"A2",1.1208984531274018
"A2",1.6803582749291177
"A2",1.0843193701610332
"A2",1.1555512603418445
"A1",0.8699512143207868
"A2",1.6746265432176208
"A2",1.5262817606531063
"A2",1.1307929556028162
"A2",0.909182899180135
"A2",1.203915309616641
"A1",0.7975826393184393
"A2",1.2714042032038986
"A2",1.1046942698643032
"A2",0.9329103451799301
"A2",1.1766247316434228
"A2",1.0193280832869693
"A1",0.8801500483121076
"A2",1.067769845916608
"A1",0.6830535019222537
"A2",-22.725133288030683
"A2",1.147327941239518
"A1",7.436208514497334
"A1",0.673101505321976
